"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8"
"RP11-192H23.4",0.00507485409794468,0.00911843017106175,0,0.00872180241279942,0.0220662871265281,0,0,0.213745293390985,0
"UNC119",0.22715936193193,0.470976710709083,0.248085006954415,0.437389797573798,0.358521682075514,1.65877837719531,0.317101608761076,0.649312116743491,0.0866738894907909
"PIGS",0.11952090569423,0.244855835885608,0.133800836858506,0.193553076411039,0.163826903283309,0.212104587511729,0.292403512216116,0.152158816176474,0
"ALDOC",0.162140355568231,0.0280256661900355,0.182373900226901,0.140091106446793,0.242631440390869,0.0275117996077445,0.167167185971899,0.157227724468362,0
"SPAG5",0,0.069723316172338,0.0131416040824039,0.0175542073924278,0,0,0.0392433874892081,0,0
"RP11-192H23.6",0.0399329894170319,0.0125405949186386,0.0199563552159547,0.0160962167452162,0.0323079622223134,0.0304305638708928,0,0.0371360665478313,0.306100584652117
"KIAA0100",0.0941636852819158,0.249770800038747,0.0467573604490651,0.109409337161484,0.019367749460548,0.118158611777056,0.133090918695963,0.297345490186618,0
"SDF2",0.413887122402292,0.600324940295769,0.623813685234552,0.63646003059167,0.84616236087227,0.719552980548358,0.899892079239422,0.414119745409138,0
"SUPT6H",0.137519423679421,0.197703582244011,0.167041397958261,0.0428605364188736,0.110975526059659,0.070163337854028,0.103619777016486,0.151208730992371,0
"PROCA1",0.0331381170324723,0.0513537879856969,0.00630515433756787,0.0532401566394783,0.0394259055611828,0.0275697370344327,0.0608054150243596,0.0551049197672368,0
"RAB34",0.110384684524024,0.586730437022294,0.0209437433754148,0.0654912826741307,0.327912020343917,0.1849180578611,0,0.396380014404203,0
"RPL23A",69.2313917144066,26.3983341376719,61.3951032753014,62.6900809046269,58.2919236924108,26.5080747371782,33.8107045192957,30.2294856095664,5.54716121388991
"AC010761.8",0.00483115126334605,0.00710284277076214,0.0304198553972721,0.0164143237955169,0.033067348814429,0.0390163655171908,0.0145241172967713,0,0
"TLCD1",0.0173329251877446,0,0.0471069208373005,0.0156625902165196,0,0,0,0.0513726779549564,0
"NEK8",0.04894419932715,0.313388428827804,0.0170000561243544,0.223130981266512,0.0347473940363251,0.0354760891159358,0.0473444016947026,0,0
"TRAF4",0.0645290038904698,0.0616708487003487,0.03699015027053,0.310931252439558,0.0785935883997843,0.0877925392896988,0.0602908917388843,0.399378552949341,0
"FAM222B",0.026656539646652,0.0116751905375551,0.0518132788911641,0.0083895432732642,0.107883906282393,0,0.132264300503376,0.0497611464968153,0
"ERAL1",0.0908616909843186,0.0606644896072382,0.0882605183450093,0.148338401239466,0.150320336461782,0.113845215137379,0.120090545402006,0.111167894530113,0
"FLOT2",0.407021913207558,0.566367765724444,0.305061623310422,0.779691197651211,0.424281071998995,0.428863457980356,0.237040857260468,0.717552775236574,0
"DHRS13",0.0494524722278582,0.0206429546812145,0.0674065036458464,0.0971352188039957,0.17657059697814,0.0400562493190689,0.24544242277005,0.0452374059061957,0
"PHF12",0.19960043477719,0.336034008914067,0.175874175170177,0.129396843235614,0.205303157644269,0.0950738492084173,0.177610723158317,0.187217859522289,0
"RP11-20B24.5",0,0,0.0111338489047633,0,0,0.0299652403212274,0.032534608689994,0,0
"SEZ6",0.0119295700882081,0,0.00607095243530186,0.0140433659139423,0,0,0,0,0
"MYO18A",0.0154576578748473,0.0101911866617749,0,0.00844315057852468,0.0188620168022846,0,0,0,0
"NUFIP2",0.155544524747301,0.0817587894303599,0.0887742075593535,0.059549370557901,0.116286165658363,0.084134795328548,0.227885238933483,0.251688926197176,0
"TAOK1",0.0663759374469354,0.130004824250252,0.0900691105522423,0.0691439180162513,0.0813234354463147,0.105734247953442,0.0513182759474259,0.128675287910957,0
"ABHD15",0.0444552844724173,0.00546386880158234,0.0305004005285573,0.184546279377432,0.11573491169082,0.0152190323130494,0.093634804059371,0.14354145249639,0
"TP53I13",0.12684557399542,0.0619478088815503,0.170140888047954,0.182243417988701,0.269068729054937,0.0908125445259186,0.385358507783525,0.0701459034792368,0.306100584652117
"GIT1",0.0666213716591431,0.089325212626448,0.0562270465526527,0.0332874508339943,0.0866025725066168,0.0417522608239099,0.0466157001678165,0.0554372893383005,0
"CORO6",0,0.00633455843693504,0.00765757763252204,0.0157303936373704,0.0171248418092738,0,0.031379440190787,0,0
"SSH2",0.283040793348556,0.501929366655549,0.252927997770327,0.390253733380596,0.281161915385801,0.480558486760832,0.217899258262864,0.308659127329604,0.712620947835535
"NSRP1",0.303658671200861,0.186999514847875,0.270023834751327,0.297003183355417,0.455636120766643,0.240656315658675,0.356169053105726,0.334819535958418,0
"RP11-354P11.3",0.0220854588371704,0.00752988800797566,0.0354304418271697,0.0539967261595002,0,0.0475209915186542,0.0604130424314683,0.121518581434193,0
"SLC6A4",0,0,0.00851811974432012,0,0,0,0.0759892316991299,0,0
"BLMH",0.127772574368696,0.072498139135757,0.15209536647875,0.033746382477593,0.184445692415511,0.0259166029005271,0.176223310075266,0.10207027691667,0
"CPD",0.0122847630212308,0.0280980636193428,0.0100954623012229,0.0276591507534353,0.0348809978755872,0.0731556705841055,0.0644145388280935,0,0
"GOSR1",0.170195534724206,0.13631202077475,0.147085654785329,0.227853353612223,0.231540219848363,0.182998745135764,0.310632653314956,0.302762183892307,0
"CRLF3",0.605332642037171,0.357378296798917,0.481497475850526,0.469418221451255,0.415088927659831,0.441835612423555,1.11771963370131,0.223541622238744,0
"ATAD5",0.021023630504247,0,0.0581688264108666,0.0989863938078425,0.00933487172019282,0.0277729147292549,0,0,0
"RP13-753N3.1",0,0,0.00911171693904626,0.0220727163567657,0.0175767930086548,0.0111182267762479,0,0,0
"TEFM",0.109923045722915,0.0690191624194271,0.0972468717211863,0.143961753020841,0.0885061326199854,0.0577696502117102,0.131486673481985,0.106337051622782,0
"ADAP2",0.0339888581079593,0.447030073608722,0.0206531435908355,0.0844762785559025,0.026815546581286,0.425637781037729,0,0.174952072122747,0
"RNF135",0.0623385715655303,0.504849090165919,0.0360966797340474,0.312388929401703,0.0371225904845273,0.707344658618486,0.284891629436005,0.233434620849927,0.0866738894907909
"NF1",0.0591720604794589,0.149441053579338,0.0763802332364222,0.0551747691818279,0.0459583896927364,0.041546988897814,0.234011061572632,0.198819094729313,0
"OMG",0.0160513643659711,0.00584481888951948,0,0,0,0.0129165923962604,0,0,0
"EVI2B",1.65142937160864,2.46541125717888,1.71670000493994,2.55039629301052,1.26570518784696,2.79246817702957,0.87024616519743,1.29700858328854,0.0866738894907909
"EVI2A",0.62170428988348,0.980001440629273,0.859522114490518,0.293274927712133,0.740470356706414,0.552360457206496,0.657464058501363,0.344456452792884,0
"RAB11FIP4",0.0961423291035519,0.107714346995936,0.0675769757760978,0.0712012923986233,0.308010458169341,0.104934264479053,0.213608383449143,0.0568595342066958,0
"COPRS",0.0411370708977981,0.271212569849702,0.0417147100649914,0.173761778317872,0.0514973482478865,0.251021220594912,0,0.212522174509886,0
"UTP6",0.153899519022306,0.293891482294075,0.212659385305562,0.45053276140269,0.176125182001725,0.620531484059742,0.249225633591263,0.280644679589037,0
"SUZ12",0.106494654894861,0.0603563759866997,0.0978887853321092,0.149545095008671,0.0449773821791592,0.0743735319018343,0.251741519842198,0.184176468253912,0
"LRRC37B",0.0308281810676441,0.023451339340708,0.0315047572166047,0.0442150752103362,0.0471449580393994,0.062918149757081,0.0315482293556274,0,0
"RHOT1",0.189163540125909,0.234523967762804,0.228437185853882,0.108971001864386,0.203650973651404,0.182357151148014,0.377410565280071,0.237985844836289,0
"C17orf75",0.0894125207571156,0.0318980204758121,0.0872594913493141,0.0764785554797449,0.119900297328948,0.0834616572261506,0.106640815683059,0.0494775174160861,0
"ZNF207",0.875248901166219,0.586236350846175,0.840727375354439,1.50193270043394,0.983641592190118,0.892129501982817,1.48311945540735,0.696436080270049,0.0866738894907909
"PSMD11",0.386383478170173,0.460979453650564,0.438894511559946,0.433449867541769,0.509012250622555,0.722192879596945,0.434592855880015,0.463113108963893,0.0866738894907909
"CDK5R1",0.0191639219949806,0,0.00807429644617916,0,0.0230958616835036,0,0,0,0
"MYO1D",0.0166538675180486,0,0.0257861059485253,0.0165087540958331,0.018546853989892,0,0,0,0
"CCL2",0,0.135258989011674,0,0,0,0,0,0,0
"CCT6B",0.012353956948653,0.0241707525095563,0.0308044383082554,0,0.0174595026835256,0.0170332215953997,0,0,0
"ZNF830",0.155153748179973,0.0836983807061258,0.238406328569034,0.256056062391901,0.295800714041701,0.129929825257836,0.437528689806377,0.0474924012158055,0
"LIG3",0.0780844266685649,0.0466198008874134,0.0757273062465119,0.0157559715132035,0.0190980378675895,0.0819155598493596,0.0285091157897738,0.0574765495677763,1.04515050167224
"RFFL",0.113813190678682,0.0735223134759609,0.13785877110538,0.122752573423926,0.0804608715960698,0.151166991890751,0.197775100014327,0.0504764981424649,0
"RAD51D",0.0368997463167543,0.0266169509948863,0.0560288667132225,0.0546051913182512,0.0336916505834936,0,0.154856947766779,0.0442383918459796,0
"NLE1",0.0789373493270595,0.0358490537373053,0.0554665059559105,0.0522709779421754,0.0527220910107638,0.0972541080341192,0.118386048890835,0.0513726779549564,0
"UNC45B",0.0100180324584252,0,0.0143601464577205,0,0.0195777854783734,0,0,0,0
"RP11-799D4.4",0.140295033128459,0,0.0730206593415631,0.0181913438309515,0,0.0215156483310312,0.0742905883860407,0,0
"SLFN5",0.531012393455129,0.251997868776011,0.632733308023026,0.148375125621673,0.470849271593176,1.00725364984437,0.596515203310203,0.15753520579932,0
"RP11-47L3.1",0.166849359108663,0.0313974664429844,0.171959494489994,0,0.357615613796069,0,0.359627080649863,0,0
"SLFN11",0.0409211503570587,0.111983187174142,0.0148855197654341,0,0.0926115565785379,0.127337987556063,0,0.0878336655095444,0
"SLFN12",0.0257519558618644,0.119780012543911,0.00647292762749078,0,0,0.0259700025224403,0.0668173752460693,0.112581469335013,0
"SLFN13",0.0230429048591094,0.0127824354392888,0.0489380991825544,0.0225525827048955,0.0393451837766889,0.0108734181894889,0.151739656080131,0,0
"SLFN12L",0.0935686969227348,0.0159804209696418,0.151922531413473,0.00715475447744535,0.187519017771892,0,0.495386883286522,0.117232156347754,0
"RP11-1094M14.11",0.257383503526079,0.393182890543954,0.210685707613806,0.548612761246578,0.319056796285153,0.0819365088009433,0.328153801841403,0.289722258317629,0.319846473692628
"PEX12",0.0245423921454607,0,0.0263639596731797,0,0,0,0,0,0
"AP2B1",0.215985239681132,0.253117734436919,0.395605035176723,0.254742854249544,0.232626399066809,0.28347073907506,0.376614872626066,0.264025475333,0
"CTC-507E2.1",0,0.00564026608519284,0.00698514260168621,0,0,0.0153438715042825,0,0,0
"MMP28",0.0714591465566443,0,0,0.0175967115265499,0,0,0,0,0
"TAF15",0.417991473850661,0.328747824098407,0.491022918257312,0.536346199573827,0.521996939628838,0.528675863225119,0.758137280258239,0.529766059506983,0
"AC015849.19",0,0,0.00771689490669502,0,0.0172295562700078,0.0163692376191271,0.0479047606003888,0.0494775174160861,0
"CCL5",4.43591589428069,0.778317350503841,5.89458606209325,0.966650921111444,52.8825395676563,0.534681879329508,32.8006567357498,0.889123568772422,84.4383959149968
"AC069363.1",0,0.0174099127287731,0.0159100630584538,0.0105862226663731,0.0256333356403335,0,0.031379440190787,0,0
"CCL3",0.154673396867712,6.75402535795518,0.156632849101205,0.152552262265393,1.25435854665986,0.679025071941039,8.31525076950096,1.72781001102299,0
"CCL4",0.179237545743776,0.49227031081819,0.11954266255191,0.255156258982146,4.38434366664331,0.210384577127294,19.4724483500668,0.19765808429821,0
"CTB-91J4.1",0,0,0,0,0.0563492260747254,0,0,0,0
"AC131056.3",0.014172335600907,0,0.00831168140327779,0,0.0411282749931409,0,0.0363676037385897,0,0
"CCL3L3",0,0.464300689809049,0,0,0.108000324596829,0.0356433226252372,0.0766719825683465,0,0
"CCL4L1",0,0.0853606567869966,0.00438953044314944,0,0.190463329531024,0,0.510347052273706,0,0
"CCL3L1",0,0.01859811651992,0,0,0.0140560386147493,0,0,0,0
"CCL4L2",0,0.0263041285466364,0,0,0.0153071611492004,0,0.0947185874247254,0,0
"ZNHIT3",0.845573258430233,0.577055616899034,0.828587391519493,0.741370461295086,1.11096022713742,1.86323656651956,0.684661961558407,0.62381727279222,0
"MYO19",0.0890079288889604,0.0898073744165361,0.0800957363396187,0.119454580057702,0.133816968846763,0.0859510121649112,0.0662210928281095,0.0513726779549564,0
"PIGW",0.0258668974653953,0.00847189111247791,0.0347984066044529,0.0297630462076884,0.0289764804536258,0,0.0703808767924484,0.0554372893383005,0
"GGNBP2",1.12231768095357,0.755222900678182,0.964338584103918,0.909709195763965,1.12260537657385,0.645671661805779,1.17666400320831,0.802950165426838,0
"DHRS11",0.00637186185803492,0.0185202712168623,0.0233365215967753,0.0703282994940093,0.0520514269053094,0,0.0682726582513871,0,0
"MRM1",0.0351130093827472,0.0181767089663115,0.298719777597605,0.0348314103277873,0.0754398313276306,0.0223249168396848,0,0,0
"AATF",0.601316348291389,0.315844137028696,0.589237105005573,0.917022811561331,0.47662644131808,0.491666719850843,1.05368539419093,0.674941074680892,0
"ACACA",0.0737012747516709,0.106258454115187,0.0185788523633555,0.0689171998484107,0.0640841045104354,0.0283115700492191,0.0173570430541453,0.136320631624821,0
"TADA2A",0.0319154502039579,0.0475786144477788,0.434393414090133,0.030014393368489,0.0329643398552343,0.0111182267762479,0.0632252051120016,0.0701459034792368,0
"DUSP14",0.104909968590525,0.0117490812635109,0.0840673643166811,0.0367412089406819,0.106290815152655,0.0221125159463481,0.0372065334672769,0.106837606837607,0
"SYNRG",0.247902524408479,0.0799707552496962,0.363395171743367,0.386896806038003,0.529045234046573,0.105878434221369,0.306312261135052,0.337106727600424,0
"DDX52",0.187735766720066,0.0741242550764205,0.190919443162506,0.217813830242997,0.213578085374106,0.273875115440601,0.270679764169625,0.111401913338637,0
"RP11-1407O15.2",0.010164860885637,0.00559623709018056,0.0271206228818098,0.0635581130099877,0.0195048118370802,0.0251255520519976,0.0682938874045613,0.163697141044303,0
"MRPL45",0.299239976249557,0.269450738770914,0.315295503477006,0.241536983963485,0.23465000918174,0.311771302982314,0.247506984650719,0.51475864690043,0.0866738894907909
"CTB-58E17.1",0.0544094527801149,0.0343632350194209,0.0782882019341958,0.0631960117509274,0.160797879333038,0.0415445406030874,0.15401515326426,0.0474924012158055,0
"MLLT6",0.372092727686955,0.10629167264126,0.357191537616499,0.176614805627577,0.500039934774533,0.0616188886388939,0.51522893876483,0,0
"CISD3",0.429069114695003,0.95070326961596,0.584230598453812,0.195251038863907,0.951781871678211,0.699258592054591,2.13098338660367,0.593137380572641,0.612201169304234
"PSMB3",1.3482935964469,3.21890885219751,1.78416303126334,1.84870713130052,1.8590788910388,3.96829943755005,2.48991384753466,3.15045547564021,1.00497564344714
"PIP4K2B",0.0501245407345855,0.0706072729971149,0.0387725908263732,0,0.0148540294525696,0.0738144536347093,0,0.0551049197672368,0.0866738894907909
"CWC25",0.260756616377643,0.32283444417916,0.313838110095288,0.554133778654325,0.247092056658547,0.361894522625738,0.50272321702878,0.394896327207362,0
"RPL23",12.8089052617704,11.5412721376702,10.3758426823756,13.2250891802916,8.41420521840461,8.95424651745066,5.75136228767914,14.2748011454136,2.34011575782237
"LASP1",0.43093588805961,0.393100110692203,0.447743087914869,0.146344420259961,0.614309178363317,0.747918969746283,0.992662768065204,0.0394172552976791,1.44775082740343
"LINC00672",0.0410790325116684,0.00497964569820857,0.0538485411114911,0,0.0115080228181076,0.0126285587278495,0.0953625572003285,0.0606913963876481,0
"PLXDC1",0.0508925750740907,0.0195949515906076,0.0730424485762965,0.00659178400042187,0.0649972130290501,0,0.0654458600382345,0,0
"CACNB1",0.00585480093676815,0.0211812580481518,0.00807118136267369,0,0,0.0329042617599831,0,0,0
"RPL19",93.760339026831,61.6949104917517,84.6435034275347,89.9613791932745,72.397694144439,45.6599591568184,51.1219595498199,73.0181564369334,9.80430757711624
"RP11-690G19.3",0.0543466148471462,0.108429379397486,0.0519050936774673,0.0516793883249494,0.038196075735179,0.0255515300818142,0.0331191627475657,0,0
"FBXL20",0.0494075585625507,0.00585139904025353,0.0664564091338621,0.0423634779550988,0.0177643242628694,0.0357911835164906,0.0513663447709061,0,0
"MED1",0.101792180360383,0.0644205684565353,0.109584837250744,0.164939070439504,0.125444654766227,0.12364997179483,0.127666972840043,0,0
"CDK12",0.0920430209302049,0.157180421314077,0.171657557683588,0.22219775302042,0.0562393171531529,0.0717959621666245,0.182245279808414,0.0442383918459796,0
"NEUROD2",0.0160513643659711,0,0,0.00935621739358239,0.0115080228181076,0,0.0469549701835939,0,0
"STARD3",0.197983216862235,0.193410376405425,0.198262666004349,0.194445580573858,0.307362199119654,0.185787166914736,0.385723929348817,0.216233504756475,0
"TCAP",0,0.0122222344444567,0,0,0.0360296658673207,0,0,0,0
"PGAP3",0.0604851411134311,0.0366192106260684,0.0934009077522022,0,0.0360379996273963,0.0585620297579893,0.0585649805079181,0.131665660657896,0
"ERBB2",0.00500200080032013,0,0,0,0.060273644098121,0.0277408947645909,0.309286036072409,0,0
"MIEN1",0.611837565193695,0.79103999659542,0.797806443964287,0.799256205753151,1.05601246598064,1.19857873749237,1.8322925821611,0.630673087336468,0.0866738894907909
"RP11-94L15.2",0.272821381679136,0.0152452287642029,0.323809050956994,0.50107492524508,0.4439330703632,0.0467035176640128,0.313976680188996,0.0494775174160861,0.639692947385255
"IKZF3",0.0736993863473555,0.0618088949571407,0.0511290331481856,0.084645034497542,0.119295702878349,0.0558923790802251,0,0.0442383918459796,0
"GSDMB",0.0693014720881769,0.0199647326348431,0.0504832368769574,0.0780995763865714,0.0939999892618656,0,0.038311240517968,0,0
"ORMDL3",0.618357280317295,0.0982052795701703,0.557083388822055,0.399662484805779,1.05237309373207,0.116990811209278,0.860438248609697,0.101544491878196,1.55456680953656
"PSMD3",0.335791445760608,0.235279695449756,0.281126912251483,0.445409174351506,0.573899714221088,0.445029180915717,0.489635338417063,0.295070740815373,0
"MED24",0.0640336998658921,0.114503454828686,0.138700613012849,0.154080681504267,0.266166894561187,0.145560988065488,0.278558697095746,0.15768124761358,0
"THRA",0.100713192431898,0.0307605140332436,0.16795091144421,0.0151879662705645,0.223018780873978,0.0442883445017846,0.160866266681143,0,0
"NR1D1",0.117200840467927,0.0536522296875823,0.148825584340633,0.0124495792042229,0.107695476660364,0.0691553105757995,0.0312729660844683,0.11077632045374,0.306100584652117
"MSL1",0.161437275442916,0.277405315108403,0.100115216016299,0.188752668906336,0.175801787162093,0.174693512597631,0.111456144886098,0.0756292352371733,0
"CASC3",0.205838065572523,0.136491849788732,0.237036257866345,0.122705577606962,0.142250482908453,0.169723067625212,0.184554014651494,0.16835499649055,0
"RAPGEFL1",0.0078064012490242,0,0.00646692491253484,0,0.0171488935533879,0,0.0332728875875493,0,0
"WIPF2",0.125784132615816,0.206567167109793,0.147951200888994,0.246308061511503,0.30608204186634,0.172308387064859,0.280194464413994,0.232245415779587,0
"CDC6",0,0,0,0,0,0,0,0,0
"RARA",0.072350697355486,0.654097408997758,0.137179403251285,0.112545362681096,0.0509730468462651,0.289055663333622,0.106919560543121,0.0969699186318916,0
"CTD-2267D19.2",0.0136091206922944,0.196565980556517,0.0119917412176459,0.0877181173882666,0.0401031631207097,0.230697733829481,0.0295809853426218,0.0474924012158055,0.0866738894907909
"TOP2A",0.00564652738565782,0,0.0124517535536932,0,0.0466743586009641,0.0112458362291362,0,0,0
"IGFBP4",0.0373510383960053,0,0.0314284272676426,0.0867324932424096,0.0132238399386414,0,0.0867302814468723,0,0
"RP5-1028K7.2",0.0185217961035322,0,0.252348513073275,0.215764081077695,0.170252377162627,0.0195963158926122,0.207325429524804,0,0
"CCR7",3.00165121901281,0.101798856086361,1.26375375558644,1.07880379042668,0.161988642543389,0.141390378790032,0.119692738954787,0.147307682822865,0
"SMARCE1",0.549867605769182,0.298507836954138,0.688701162757076,0.788738676811542,1.04908208856466,0.347625053601376,1.59884287961374,0.704045066204508,0.319846473692628
"KRT10",1.47025495519198,0.672611512133554,1.39839393982183,1.48526551524812,2.12265826480672,0.624475618861545,1.7767531439606,0.833039877008442,0.0866738894907909
"TMEM99",0.0736608727134306,0.0636255562950322,0.0897579074855738,0.118124895422762,0.0990046936991064,0.0170238265476361,0.0323065243025829,0.17209821787477,0
"KRT23",0,0.0315102514487916,0,0,0,0,0,0,0
"JUP",0.0064493574402969,0.189916990332659,0.0356841264793035,0.225446980944596,0.0115080228181076,0.200072856239369,0.0385401009750646,0.128391658830228,0.0866738894907909
"EIF1",26.6945973589342,32.6401977634624,29.0805019840598,25.0622110546716,26.5041475606808,34.0582663600208,27.0247666685642,24.6769121132904,16.0772260222573
"LEPREL4",0.0450945546833286,0.00520531316725608,0.0151582022570308,0,0.104310036372885,0.00922558587083072,0.0374440679235392,0,0
"NT5C3B",0.208884432984992,0.0633474261933628,0.150668001561468,0.117144886326526,0.193089825193864,0.0459632268158439,0,0.087743353997224,0
"KLHL11",0.0165612853816846,0.0094629134228588,0,0,0,0,0,0,0
"ACLY",0.0948193061481864,0.120974752065134,0.211953614736927,0.135023940982038,0.195425216425055,0.11647323305119,0.367210704128669,0.294254064186331,0
"CNP",0.148286211849746,0.262423511143904,0.248979963296339,0.206484450473767,0.190570615867845,0.260781331557481,0.392278611969097,0.319858550403738,0
"DNAJC7",0.557023587293368,1.45493484196589,0.640934551843734,0.830749166483981,0.816700561542602,0.874696999480072,0.733032993385502,0.874216254884263,0.173347778981582
"NKIRAS2",0.112419871250857,0.391292850994848,0.0631891831312357,0.232697743735345,0.185538902629007,0.724642201216369,0.260756519026627,0.546091913389356,0
"DHX58",0.108241042023365,0.194490906781638,0.120736602943457,0.132174301342588,0.239319959631288,0.140980794378434,0.201998670889496,0.14839650195846,0
"KAT2A",0.118691569343578,0.0302017685751652,0.0791423471423886,0.141594165386929,0.113387233077844,0.116589756208391,0.100233033870097,0.169668196472867,0
"HSPB9",0,0.00859802348636096,0.0161019735073516,0,0.0175767930086548,0,0,0,0
"RAB5C",0.898025751489793,1.75480607851085,1.37940799158127,1.35419376521333,1.64711224794703,2.53222782702228,1.99262671912611,1.90001894332283,1.7900289409366
"GHDC",0.07831527326525,0.071749437411232,0.0742931157200542,0.116496480514737,0.167624826718574,0.0837532149584419,0.15093281036223,0.13441580770069,0
"STAT5B",0.188668176587173,0.132695574682954,0.237245638876732,0.173773067611835,0.138887932971559,0.110029824493899,0.0421949830165193,0.125106752653259,0
"STAT5A",0.271576362575096,0.125338726196759,0.222280336893201,0.140778550474379,0.228088498860394,0.249293707265968,0.2423273772907,0.179627020166648,0.0866738894907909
"STAT3",1.15653817686597,0.658288659058495,0.936888300501816,0.685339794091781,0.909153848699188,0.696761548693528,0.86944889653765,0.445281220564618,0.77000077000077
"PTRF",0.00877994134427142,0,0.00617123955517705,0,0,0,0,0,0
"ATP6V0A1",0.0426228756587196,0.286521921240887,0.0355932961859688,0.170505287136986,0.0115080228181076,0.0947716421721429,0,0.216357738363442,0
"NAGLU",0.05218505353507,0.0343667052356025,0.00924050445761935,0.0370853447965109,0.0199292908759721,0.0147781649656999,0.0695240005750175,0.106837606837607,0
"HSD17B1",0.0121458902602039,0,0,0.0377392169851797,0.00825372614466801,0,0,0,0
"RP11-400F19.6",0.0826414784269623,0.0234443525346888,0.0458250286781174,0.442404117436806,0.0525099594264187,0.0387964387733986,0.174336755277203,0.0513726779549564,0
"COASY",0.252234017408959,0.324165735051131,0.245450773901475,0.184523785438886,0.208839370994635,0.353511987535384,0.458132078184081,0.259371583752116,0
"MLX",0.4700008466731,0.663094969038488,0.395242332135496,0.342950199574568,1.00157097265991,1.23157508761422,0.613152356974192,0.677658264410524,0
"PSMC3IP",0.0389640932706484,0.0106556332228709,0,0.0559917580380374,0.03421673801583,0,0.0877926315298058,0,0
"FAM134C",0.232337585907214,0.109363440171294,0.275275498301603,0.166997503766929,0.201960420815241,0.142183054982529,0.318692233403174,0.117232156347754,0
"TUBG1",0.0215011050566117,0.0620440736268703,0.0327376400163007,0.0164143237955169,0.110393918924141,0.108593855493503,0.0719680622350872,0.0527515192437542,0
"TUBG2",0.0307550361371675,0.0142620962640638,0.0335599596962161,0,0.019704161715996,0,0,0,0
"CCR10",0.0114877998560232,0.0234311370601192,0.203899851252104,0.00584551929255187,0.039919433870974,0,0,0,0
"CTD-3193K9.4",0.00735618655289098,0,0.0484631801410224,0.0116279069767442,0,0.0147852443261625,0,0,0
"EZH1",0.110330133692418,0.0986462421164913,0.103610111558598,0.117296987852948,0.153458017227882,0.102739452195327,0.186936956329534,0,0
"VPS25",0.217152105746362,0.370479913755746,0.281896902931558,0.312344391764581,1.15707317343101,0.581647179417505,1.61175967305352,0.679184400294158,0
"COA3",0.356532359534976,0.970421917350681,0.499425864860343,0.521520234444997,0.779715712652598,0.687400609765434,0.812599221914706,0.285784349370044,0.392774474142908
"CNTD1",0.0487159783833281,0.00594510174149865,0.0433064234105851,0,0.0743491627188212,0.0302804166049041,0.164533756900118,0.0701459034792368,0.0866738894907909
"BECN1",0.351336663033714,0.248727475902615,0.40496126738256,0.376890859441161,0.345535180197987,0.449949285978574,0.505626624144469,0.260358728730419,0
"PSME3",0.173739711206226,0.332821788602614,0.18833684155714,0.167477691515022,0.267696210891758,0.279190447917919,0.314145262132275,0.258651909549928,0.306100584652117
"AARSD1",0.195674669027947,0.0595310199585508,0.0719438629858699,0.0885412089938098,0.124125965144696,0.0924615779303931,0.0679919480579663,0.0452374059061957,0
"RUNDC1",0.229506151399528,0.047531803205875,0.0720849600123773,0.155146428989322,0.0988238107518998,0.0908307772840641,0.102907714908701,0.157444894287,0
"RPL27",26.0071531600404,15.5235952412693,24.2879317974393,25.6955087497621,22.2271480984583,14.2779425531759,14.2636951496112,17.8528345552272,3.04048721246798
"IFI35",0.461246006902315,1.88068383534677,1.05457120217993,0.9885445787204,0.683959717451235,1.58679838061154,1.64940683349118,0.517834170213016,0
"VAT1",0.0279002163864965,0.0860695175628213,0.0394801515703032,0.0495845935861998,0.0336412550153008,0.0263320774108273,0.0173570430541453,0.0371360665478313,0
"BRCA1",0,0,0.00661007049137984,0,0,0.0164433657596506,0,0,0
"RP11-242D8.1",0.00666000666000666,0,0,0,0.0370537541235147,0,0,0,0
"NBR1",0.258444408150667,0.173670420791455,0.262122880332151,0.352405927319586,0.333805166406579,1.43553874533918,0.243811240218084,0.150178777500775,0.785731122809775
"TMEM106A",0.0777230954619569,0.179138013067843,0.0872213869610256,0.260480807903156,0.0391884955892611,0,0.242671626528609,0.283093282465687,0
"LINC00910",0.0130701869036727,0.042395432931768,0,0.166213952194557,0.0188620168022846,0.0548572610557986,0.0727905688741198,0,0
"ARL4D",0.0563507612730961,0.0220453543986366,0.03219604346548,0.0605264634756075,0.0878458346749944,0,0.0595622148025658,0,0
"DHX8",0.125773450388891,0.111611960436946,0.0950111517342514,0.135091985917143,0.0311054389755771,0.119416530946282,0.0903898337895625,0.119907049976052,0
"MEOX1",0.0373298204725807,0,0.0485430224318897,0,0,0,0,0,0
"DUSP3",0.0318990789188686,0.226067314622166,0.043111417445599,0.0703702647134682,0.0398791550385565,0.09401666215646,0.058539046071637,0.321473602977581,0
"RP11-527L4.5",0.0339305553336425,0,0.141332649183298,0,0,0,0,0,0
"NAGS",0.00610239824250931,0.0128451856551761,0.0130021765643569,0,0.0217002586670833,0.0289509525697541,0.0406528853385369,0.0606913963876481,0
"TMEM101",0.267761123819677,0.373219585693047,0.410764073527894,0.245490074551058,0.483609026936003,0.31576983599915,0.356272148133615,0.513819341619585,0
